BowlingTeam,BattingTeam,Innings,Over,Bowler,Batter,Event,Over_Num,Phase,IsDot,IsExtra,EstimatedRuns,MatchDate,Venue
Nepal,Scotland,1,22.6,Gulsan Jha,Chris Greaves,FOUR runs,22,Middle,False,False,4,2023-02-17,Kirtipur
Nepal,Scotland,1,23.1,Kushal Bhurtel,Brandon McMullen,1 run,23,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,23.2,Kushal Bhurtel,Chris Greaves,OUT,23,Middle,False,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,23.3,Kushal Bhurtel,Michael Leask,no run,23,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,23.4,Kushal Bhurtel,Michael Leask,1 bye,23,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,23.5,Kushal Bhurtel,Brandon McMullen,no run,23,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,23.6,Kushal Bhurtel,Brandon McMullen,no run,23,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,24.1,Sandeep Lamichhane,Michael Leask,1 run,24,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,24.2,Sandeep Lamichhane,Brandon McMullen,OUT,24,Middle,False,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,24.3,Sandeep Lamichhane,Jack Jarvis,1 run,24,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,24.4,Sandeep Lamichhane,Michael Leask,no run,24,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,24.5,Sandeep Lamichhane,Michael Leask,no run,24,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,24.6,Sandeep Lamichhane,Michael Leask,1 run,24,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,25.1,Kushal Bhurtel,Michael Leask,no run,25,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,25.2,Kushal Bhurtel,Michael Leask,no run,25,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,25.3,Kushal Bhurtel,Michael Leask,1 run,25,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,25.4,Kushal Bhurtel,Jack Jarvis,1 run,25,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,25.5,Kushal Bhurtel,Michael Leask,1 run,25,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,25.6,Kushal Bhurtel,Jack Jarvis,no run,25,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,26.1,Sandeep Lamichhane,Michael Leask,no run,26,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,26.2,Sandeep Lamichhane,Michael Leask,1 run,26,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,26.3,Sandeep Lamichhane,Jack Jarvis,1 run,26,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,26.4,Sandeep Lamichhane,Michael Leask,no run,26,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,26.5,Sandeep Lamichhane,Michael Leask,1 run,26,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,26.6,Sandeep Lamichhane,Jack Jarvis,no run,26,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,27.1,Kushal Bhurtel,Michael Leask,1 run,27,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,27.2,Kushal Bhurtel,Jack Jarvis,2 runs,27,Middle,False,False,2,2023-02-17,Kirtipur
Nepal,Scotland,1,27.3,Kushal Bhurtel,Jack Jarvis,1 run,27,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,27.4,Kushal Bhurtel,Michael Leask,no run,27,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,27.5,Kushal Bhurtel,Michael Leask,1 wide,27,Middle,False,True,1,2023-02-17,Kirtipur
Nepal,Scotland,1,27.5,Kushal Bhurtel,Michael Leask,1 run,27,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,27.6,Kushal Bhurtel,Jack Jarvis,no run,27,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,28.1,Karan KC,Michael Leask,1 run,28,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,28.2,Karan KC,Jack Jarvis,1 wide,28,Middle,False,True,1,2023-02-17,Kirtipur
Nepal,Scotland,1,28.2,Karan KC,Jack Jarvis,no run,28,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,28.3,Karan KC,Jack Jarvis,no run,28,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,28.4,Karan KC,Jack Jarvis,1 run,28,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,28.5,Karan KC,Michael Leask,no run,28,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,28.6,Karan KC,Michael Leask,1 run,28,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,29.1,Kushal Malla,Michael Leask,no run,29,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,29.2,Kushal Malla,Michael Leask,no run,29,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,29.3,Kushal Malla,Michael Leask,no run,29,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,29.4,Kushal Malla,Michael Leask,1 run,29,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,29.5,Kushal Malla,Jack Jarvis,no run,29,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,29.6,Kushal Malla,Jack Jarvis,FOUR runs,29,Middle,False,False,4,2023-02-17,Kirtipur
Nepal,Scotland,1,30.1,Karan KC,Michael Leask,no run,30,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,30.2,Karan KC,Michael Leask,1 leg bye,30,Middle,False,True,1,2023-02-17,Kirtipur
Nepal,Scotland,1,30.3,Karan KC,Jack Jarvis,no run,30,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,30.4,Karan KC,Jack Jarvis,no run,30,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,30.5,Karan KC,Jack Jarvis,no run,30,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,30.6,Karan KC,Jack Jarvis,1 run,30,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,31.1,Kushal Malla,Jack Jarvis,1 run,31,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,31.2,Kushal Malla,Michael Leask,1 run,31,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,31.3,Kushal Malla,Jack Jarvis,no run,31,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,31.4,Kushal Malla,Jack Jarvis,no run,31,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,31.5,Kushal Malla,Jack Jarvis,1 run,31,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,31.6,Kushal Malla,Michael Leask,1 run,31,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,32.1,Karan KC,Michael Leask,no run,32,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,32.2,Karan KC,Michael Leask,FOUR runs,32,Middle,False,False,4,2023-02-17,Kirtipur
Nepal,Scotland,1,32.3,Karan KC,Michael Leask,SIX runs,32,Middle,False,False,6,2023-02-17,Kirtipur
Nepal,Scotland,1,32.4,Karan KC,Michael Leask,no run,32,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,32.5,Karan KC,Michael Leask,no run,32,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,32.6,Karan KC,Michael Leask,1 run,32,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,33.1,Kushal Malla,Michael Leask,2 runs,33,Middle,False,False,2,2023-02-17,Kirtipur
Nepal,Scotland,1,33.2,Kushal Malla,Michael Leask,no run,33,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,33.3,Kushal Malla,Michael Leask,no run,33,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,33.4,Kushal Malla,Michael Leask,1 run,33,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,33.5,Kushal Malla,Jack Jarvis,SIX runs,33,Middle,False,False,6,2023-02-17,Kirtipur
Nepal,Scotland,1,33.6,Kushal Malla,Jack Jarvis,1 run,33,Middle,False,False,1,2023-02-17,Kirtipur
Nepal,Scotland,1,34.1,Sompal Kami,Jack Jarvis,no run,34,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,34.2,Sompal Kami,Jack Jarvis,no run,34,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,34.3,Sompal Kami,Jack Jarvis,no run,34,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,34.4,Sompal Kami,Jack Jarvis,no run,34,Middle,True,False,0,2023-02-17,Kirtipur
Nepal,Scotland,1,34.5,Sompal Kami,Jack Jarvis,no run,34,Middle,True,False,0,2023-02-17,Kirtipur
