BowlingTeam,BattingTeam,Innings,Over,Bowler,Batter,Event,Over_Num,Phase,IsDot,IsExtra,EstimatedRuns,MatchDate,Venue
Nepal,Scotland,1,30.3,Sompal Sompal Kami,Michael van Lingen,FOUR runs,30,Middle,FALSE,FALSE,4,12/7/22,Windhoek
Nepal,Scotland,1,30.4,Sompal Sompal Kami,Michael van Lingen,no run,30,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,30.5,Sompal Sompal Kami,Michael van Lingen,1 run,30,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,30.6,Sompal Sompal Kami,Gerhard Erasmus,1 run,30,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,31.1,Lalit Lalit Rajbanshi,Gerhard Erasmus,1 run,31,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,31.2,Lalit Lalit Rajbanshi,Michael van Lingen,no run,31,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,31.3,Lalit Lalit Rajbanshi,Michael van Lingen,no run,31,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,31.4,Lalit Lalit Rajbanshi,Michael van Lingen,no run,31,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,31.5,Lalit Lalit Rajbanshi,Michael van Lingen,1 run,31,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,31.6,Lalit Lalit Rajbanshi,Gerhard Erasmus,no run,31,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,32.1,Dipendra Singh Dipendra Singh Airee,Michael van Lingen,no run,32,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,32.2,Dipendra Singh Dipendra Singh Airee,Michael van Lingen,no run,32,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,32.3,Dipendra Singh Dipendra Singh Airee,Michael van Lingen,no run,32,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,32.4,Dipendra Singh Dipendra Singh Airee,Michael van Lingen,1 run,32,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,32.5,Dipendra Singh Dipendra Singh Airee,Gerhard Erasmus,no run,32,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,32.6,Dipendra Singh Dipendra Singh Airee,Gerhard Erasmus,1 run,32,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,33.1,Lalit Lalit Rajbanshi,Gerhard Erasmus,OUT,33,Middle,FALSE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,33.2,Lalit Lalit Rajbanshi,JN Jan Nicol Loftie-Eaton,no run,33,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,33.3,Lalit Lalit Rajbanshi,JN Jan Nicol Loftie-Eaton,1 run,33,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,33.4,Lalit Lalit Rajbanshi,Michael van Lingen,no run,33,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,33.5,Lalit Lalit Rajbanshi,Michael van Lingen,FOUR runs,33,Middle,FALSE,FALSE,4,12/7/22,Windhoek
Nepal,Scotland,1,33.6,Lalit Lalit Rajbanshi,Michael van Lingen,2 byes,33,Middle,FALSE,TRUE,0,12/7/22,Windhoek
Nepal,Scotland,1,34.1,Dipendra Singh Dipendra Singh Airee,JN Jan Nicol Loftie-Eaton,1 run,34,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,34.2,Dipendra Singh Dipendra Singh Airee,Michael van Lingen,no run,34,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,34.3,Dipendra Singh Dipendra Singh Airee,Michael van Lingen,1 run,34,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,34.4,Dipendra Singh Dipendra Singh Airee,JN Jan Nicol Loftie-Eaton,no run,34,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,34.5,Dipendra Singh Dipendra Singh Airee,JN Jan Nicol Loftie-Eaton,1 run,34,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,34.6,Dipendra Singh Dipendra Singh Airee,Michael van Lingen,FOUR runs,34,Middle,FALSE,FALSE,4,12/7/22,Windhoek
Nepal,Scotland,1,35.1,Gyanendra Gyanendra Malla,JN Jan Nicol Loftie-Eaton,no run,35,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,35.2,Gyanendra Gyanendra Malla,JN Jan Nicol Loftie-Eaton,2 runs,35,Middle,FALSE,FALSE,2,12/7/22,Windhoek
Nepal,Scotland,1,35.3,Gyanendra Gyanendra Malla,JN Jan Nicol Loftie-Eaton,FOUR runs,35,Middle,FALSE,FALSE,4,12/7/22,Windhoek
Nepal,Scotland,1,35.4,Gyanendra Gyanendra Malla,JN Jan Nicol Loftie-Eaton,SIX runs,35,Middle,FALSE,FALSE,6,12/7/22,Windhoek
Nepal,Scotland,1,35.5,Gyanendra Gyanendra Malla,JN Jan Nicol Loftie-Eaton,no run,35,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,35.6,Gyanendra Gyanendra Malla,JN Jan Nicol Loftie-Eaton,no run,35,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,36.1,Dipendra Singh Dipendra Singh Airee,Michael van Lingen,1 run,36,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,36.2,Dipendra Singh Dipendra Singh Airee,JN Jan Nicol Loftie-Eaton,1 run,36,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,36.3,Dipendra Singh Dipendra Singh Airee,Michael van Lingen,1 run,36,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,36.4,Dipendra Singh Dipendra Singh Airee,JN Jan Nicol Loftie-Eaton,1 run,36,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,36.5,Dipendra Singh Dipendra Singh Airee,Michael van Lingen,1 run,36,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,36.6,Dipendra Singh Dipendra Singh Airee,JN Jan Nicol Loftie-Eaton,1 run,36,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,37.1,Sagar Sagar Dhakal,JN Jan Nicol Loftie-Eaton,no run,37,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,37.2,Sagar Sagar Dhakal,JN Jan Nicol Loftie-Eaton,FOUR runs,37,Middle,FALSE,FALSE,4,12/7/22,Windhoek
Nepal,Scotland,1,37.3,Sagar Sagar Dhakal,JN Jan Nicol Loftie-Eaton,1 run,37,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,37.4,Sagar Sagar Dhakal,Michael van Lingen,no run,37,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,37.5,Sagar Sagar Dhakal,Michael van Lingen,1 run,37,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,37.6,Sagar Sagar Dhakal,JN Jan Nicol Loftie-Eaton,no run,37,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,38.1,Gulsan Jha,Michael van Lingen,no run,38,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,38.2,Gulsan Jha,Michael van Lingen,2 runs,38,Middle,FALSE,FALSE,2,12/7/22,Windhoek
Nepal,Scotland,1,38.3,Gulsan Jha,Michael van Lingen,1 run,38,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,38.4,Gulsan Jha,JN Jan Nicol Loftie-Eaton,no run,38,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,38.5,Gulsan Jha,JN Jan Nicol Loftie-Eaton,1 run,38,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,38.6,Gulsan Jha,Michael van Lingen,1 run,38,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,39.1,Aarif Aarif Sheikh,Michael van Lingen,FOUR runs,39,Middle,FALSE,FALSE,4,12/7/22,Windhoek
Nepal,Scotland,1,39.2,Aarif Aarif Sheikh,Michael van Lingen,FOUR runs,39,Middle,FALSE,FALSE,4,12/7/22,Windhoek
Nepal,Scotland,1,39.3,Aarif Aarif Sheikh,Michael van Lingen,2 runs,39,Middle,FALSE,FALSE,2,12/7/22,Windhoek
Nepal,Scotland,1,39.4,Aarif Aarif Sheikh,Michael van Lingen,FOUR runs,39,Middle,FALSE,FALSE,4,12/7/22,Windhoek
Nepal,Scotland,1,39.5,Aarif Aarif Sheikh,Michael van Lingen,no run,39,Middle,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,39.6,Aarif Aarif Sheikh,Michael van Lingen,1 run,39,Middle,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,40.1,Gulsan Jha,Michael van Lingen,no run,40,Death,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,40.2,Gulsan Jha,Michael van Lingen,FOUR runs,40,Death,FALSE,FALSE,4,12/7/22,Windhoek
Nepal,Scotland,1,40.3,Gulsan Jha,Michael van Lingen,1 run,40,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,40.4,Gulsan Jha,JN Jan Nicol Loftie-Eaton,1 run,40,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,40.5,Gulsan Jha,Michael van Lingen,1 run,40,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,40.6,Gulsan Jha,JN Jan Nicol Loftie-Eaton,1 leg bye,40,Death,FALSE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,41.1,Dipendra Singh Dipendra Singh Airee,JN Jan Nicol Loftie-Eaton,2 runs,41,Death,FALSE,FALSE,2,12/7/22,Windhoek
Nepal,Scotland,1,41.2,Dipendra Singh Dipendra Singh Airee,JN Jan Nicol Loftie-Eaton,1 run,41,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,41.3,Dipendra Singh Dipendra Singh Airee,Michael van Lingen,1 run,41,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,41.4,Dipendra Singh Dipendra Singh Airee,JN Jan Nicol Loftie-Eaton,no run,41,Death,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,41.5,Dipendra Singh Dipendra Singh Airee,JN Jan Nicol Loftie-Eaton,1 run,41,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,41.6,Dipendra Singh Dipendra Singh Airee,Michael van Lingen,FOUR runs,41,Death,FALSE,FALSE,4,12/7/22,Windhoek
Nepal,Scotland,1,42.1,Gulsan Jha,JN Jan Nicol Loftie-Eaton,1 run,42,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,42.2,Gulsan Jha,Michael van Lingen,1 run,42,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,42.3,Gulsan Jha,JN Jan Nicol Loftie-Eaton,FOUR runs,42,Death,FALSE,FALSE,4,12/7/22,Windhoek
Nepal,Scotland,1,42.4,Gulsan Jha,JN Jan Nicol Loftie-Eaton,1 bye,42,Death,FALSE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,42.5,Gulsan Jha,Michael van Lingen,1 run,42,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,42.6,Gulsan Jha,JN Jan Nicol Loftie-Eaton,2 runs,42,Death,FALSE,FALSE,2,12/7/22,Windhoek
Nepal,Scotland,1,43.1,Lalit Lalit Rajbanshi,Michael van Lingen,no run,43,Death,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,43.2,Lalit Lalit Rajbanshi,Michael van Lingen,1 run,43,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,43.3,Lalit Lalit Rajbanshi,JN Jan Nicol Loftie-Eaton,FOUR runs,43,Death,FALSE,FALSE,4,12/7/22,Windhoek
Nepal,Scotland,1,43.4,Lalit Lalit Rajbanshi,JN Jan Nicol Loftie-Eaton,OUT,43,Death,FALSE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,43.5,Lalit Lalit Rajbanshi,Smit,1 run,43,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,43.6,Lalit Lalit Rajbanshi,Michael van Lingen,1 run,43,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,44.1,Sompal Sompal Kami,Michael van Lingen,no run,44,Death,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,44.2,Sompal Sompal Kami,Michael van Lingen,no run,44,Death,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,44.3,Sompal Sompal Kami,Michael van Lingen,1 run,44,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,44.4,Sompal Sompal Kami,Smit,no run,44,Death,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,44.5,Sompal Sompal Kami,Smit,1 run,44,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,44.6,Sompal Sompal Kami,Michael van Lingen,2 runs,44,Death,FALSE,FALSE,2,12/7/22,Windhoek
Nepal,Scotland,1,45.1,Lalit Lalit Rajbanshi,Smit,no run,45,Death,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,45.2,Lalit Lalit Rajbanshi,Smit,OUT,45,Death,FALSE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,45.3,Lalit Lalit Rajbanshi,Zane Green,1 run,45,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,45.4,Lalit Lalit Rajbanshi,Michael van Lingen,1 run,45,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,45.5,Lalit Lalit Rajbanshi,Zane Green,1 run,45,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,45.6,Lalit Lalit Rajbanshi,Michael van Lingen,1 run,45,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,46.1,Sompal Sompal Kami,Michael van Lingen,1 run,46,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,46.2,Sompal Sompal Kami,Zane Green,2 runs,46,Death,FALSE,FALSE,2,12/7/22,Windhoek
Nepal,Scotland,1,46.3,Sompal Sompal Kami,Zane Green,1 run,46,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,46.4,Sompal Sompal Kami,Michael van Lingen,1 run,46,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,46.5,Sompal Sompal Kami,Zane Green,1 run,46,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,46.6,Sompal Sompal Kami,Michael van Lingen,FOUR runs,46,Death,FALSE,FALSE,4,12/7/22,Windhoek
Nepal,Scotland,1,47.1,Gulsan Jha,Zane Green,no run,47,Death,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,47.2,Gulsan Jha,Zane Green,1 run,47,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,47.3,Gulsan Jha,Michael van Lingen,no run,47,Death,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,47.4,Gulsan Jha,Michael van Lingen,SIX runs,47,Death,FALSE,FALSE,6,12/7/22,Windhoek
Nepal,Scotland,1,47.5,Gulsan Jha,Michael van Lingen,FOUR runs,47,Death,FALSE,FALSE,4,12/7/22,Windhoek
Nepal,Scotland,1,47.6,Gulsan Jha,Michael van Lingen,FOUR runs,47,Death,FALSE,FALSE,4,12/7/22,Windhoek
Nepal,Scotland,1,48.1,Sompal Sompal Kami,Zane Green,1 run,48,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,48.2,Sompal Sompal Kami,Michael van Lingen,FOUR runs,48,Death,FALSE,FALSE,4,12/7/22,Windhoek
Nepal,Scotland,1,48.3,Sompal Sompal Kami,Michael van Lingen,OUT,48,Death,FALSE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,48.4,Sompal Sompal Kami,Pikky Ya France,FOUR runs,48,Death,FALSE,FALSE,4,12/7/22,Windhoek
Nepal,Scotland,1,48.5,Sompal Sompal Kami,Pikky Ya France,SIX runs,48,Death,FALSE,FALSE,6,12/7/22,Windhoek
Nepal,Scotland,1,48.6,Sompal Sompal Kami,Pikky Ya France,no run,48,Death,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,49.1,Lalit Lalit Rajbanshi,Zane Green,1 run,49,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,49.2,Lalit Lalit Rajbanshi,Pikky Ya France,no run,49,Death,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,49.3,Lalit Lalit Rajbanshi,Pikky Ya France,no run,49,Death,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,49.4,Lalit Lalit Rajbanshi,Pikky Ya France,no run,49,Death,TRUE,FALSE,0,12/7/22,Windhoek
Nepal,Scotland,1,49.5,Lalit Lalit Rajbanshi,Pikky Ya France,1 run,49,Death,FALSE,FALSE,1,12/7/22,Windhoek
Nepal,Scotland,1,49.6,Lalit Lalit Rajbanshi,Zane Green,OUT,49,Death,FALSE,FALSE,0,12/7/22,Windhoek
